chapter_id,block_id,sequence_number,element_type,section_path,xhtml_path,source_element_id,pdf_physical_page,pdf_printed_page,english_text,russian_text,source_html,target_html,asset_ids,table_id,formula_id,code_id,link_ids,term_candidates,formatting_markers,translation_status,qa_semantic,qa_terminology,qa_numbers_code_links,qa_structure_formatting,qa_status,batch_id,notes,version
CH06,CH06-B0171,171,li,6.3 Defining the trading setup > Decision schedule and admissible information > Cost model class and components,/*/*[2]/*/*[100]/*[2],,175,134,Decision schedule: Monthly month-end close snapshot with execution at the next-day bar open. This aligns with momentum literature for benchmark comparability. Weekly (5-day) cadence is tested as a variant.,График принятия решений: Ежемесячный снимок цен закрытия на конец месяца с исполнением по цене открытия бара следующего дня. Это соответствует литературе о моментуме и обеспечивает сопоставимость с эталонными результатами исследований моментума. В качестве варианта тестируется недельная (5-дневная) периодичность.,"<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.397.1"">
       Decision schedule:
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.398.1"">
      Monthly
     </span>
     <a id=""_idIndexMarker695"">
     </a>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.399.1"">
      month-end close snapshot with execution at the next-day bar open.
     </span>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.399.2"">
      This aligns with momentum literature for benchmark comparability.
     </span>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.399.3"">
      Weekly (5-day) cadence is tested as a variant.
     </span>
    </li>
    ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.397.1"">График принятия решений: </span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.398.1"">Ежемесячный </span><a id=""_idIndexMarker695""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.399.1"">снимок цен закрытия на конец месяца с исполнением по цене открытия бара следующего дня. </span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.399.2"">Это соответствует литературе о моментуме и обеспечивает сопоставимость с эталонными результатами исследований моментума. </span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.399.3"">В качестве варианта тестируется недельная (5-дневная) периодичность.</span></li>",,,,,,,"strong,a",QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0172,172,li,6.3 Defining the trading setup > Decision schedule and admissible information > Cost model class and components,/*/*[2]/*/*[100]/*[3],,175,134,"Mapping: Long-only, rank-select top-N, equal-weight, rebalanced on cadence. Long-only because ETFs are expensive to short; equal-weight because it isolates the ranking signal from sizing optimization that would confound evaluation.","Преобразование: Только длинные позиции, отбор top-N по рангу, равные веса, ребалансировка с заданной периодичностью. Только длинные позиции — потому что открывать короткие позиции по ETF дорого; равные веса — потому что они позволяют отделить сигнал ранжирования от оптимизации размеров позиций, которая затруднила бы интерпретацию результатов оценки.","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.400.1"">
       Mapping:
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.401.1"">
      Long-only, rank-select top-N, equal-weight, rebalanced on cadence.
     </span>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.401.2"">
      Long-only because
     </span>
     <a id=""_idIndexMarker696"">
     </a>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.402.1"">
      ETFs are expensive to short; equal-weight because it isolates the ranking signal from sizing optimization that would confound evaluation.
     </span>
    </li>
    ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.400.1"">Преобразование: </span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.401.1"">Только длинные позиции, отбор top-N по рангу, равные веса, ребалансировка с заданной периодичностью. </span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.401.2"">Только длинные позиции — потому что </span><a id=""_idIndexMarker696""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.402.1"">открывать короткие позиции по ETF дорого; равные веса — потому что они позволяют отделить сигнал ранжирования от оптимизации размеров позиций, которая затруднила бы интерпретацию результатов оценки.</span></li>",,,,,,,"strong,a",QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0173,173,li,6.3 Defining the trading setup > Decision schedule and admissible information > Cost model class and components,/*/*[2]/*/*[100]/*[4],,175,134,"Constraints: Fully invested long-only with no leverage, a minimal constraint set appropriate for a pedagogical baseline.","Ограничения: Полностью инвестированный портфель только с длинными позициями, без кредитного плеча — минимальный набор ограничений, подходящий для учебного базового варианта.","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.403.1"">
       Constraints:
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.404.1"">
      Fully
     </span>
     <a id=""_idIndexMarker697"">
     </a>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.405.1"">
      invested long-only with no leverage, a minimal constraint set appropriate for a pedagogical baseline.
     </span>
    </li>
    ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.403.1"">Ограничения: </span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.404.1"">Полностью </span><a id=""_idIndexMarker697""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.405.1"">инвестированный портфель только с длинными позициями, без кредитного плеча — минимальный набор ограничений, подходящий для учебного базового варианта.</span></li>",,,,,,,"strong,a",QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0174,174,li,6.3 Defining the trading setup > Decision schedule and admissible information > Cost model class and components,/*/*[2]/*/*[100]/*[5],,175,134,"Cost model: Material is a per-share commission ($0.0035/share, IBKR Pro Tiered) plus tiered half-spread slippage (0.5¢ for the most liquid mega-ETFs, 1¢ for sector ETFs, 2¢ default for thematic and regional ETFs). The horizon feasibility analysis uses a 5–15 bps-per-leg reference cost line to screen cadences and confirms that monthly moves exceed 30 bps round-trip costs in over 90% of observations; daily trading operates in the gray zone where feasibility depends on signal strength and turnover.","Модель издержек: К существенным издержкам относятся комиссия за акцию ($0.0035 за акцию, тариф IBKR Pro Tiered) и дифференцированное проскальзывание в размере половины спреда (0.5¢ для наиболее ликвидных крупнейших ETF, 1¢ для отраслевых ETF и 2¢ по умолчанию для тематических и региональных ETF). При анализе осуществимости горизонта для отбора вариантов периодичности используется контрольная линия издержек 5–15 базисных пунктов (б.п.) на одну сторону сделки. Анализ подтверждает, что месячные ценовые движения превышают издержки полного цикла сделки, равные 30 б.п., более чем в 90 % наблюдений; ежедневная торговля находится в серой зоне, где осуществимость зависит от силы сигнала и оборота портфеля.","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.406.1"">
       Cost model:
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.407.1"">
      Material
     </span>
     <a id=""_idIndexMarker698"">
     </a>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.408.1"">
      is a per-share commission ($0.0035/share, IBKR Pro Tiered) plus tiered half-spread slippage (0.5¢ for the most liquid mega-ETFs, 1¢ for sector ETFs, 2¢ default for thematic and regional ETFs).
     </span>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.408.2"">
      The horizon feasibility analysis uses a 5–15 bps-per-leg reference cost line to screen cadences and confirms that monthly moves exceed 30 bps round-trip costs in over 90% of observations; daily trading operates in the gray zone
     </span>
     <a id=""_idIndexMarker699"">
     </a>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.409.1"">
      where feasibility depends on signal strength and turnover.
     </span>
    </li>
   ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.406.1"">Модель издержек: </span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.407.1"">К существенным издержкам относятся </span><a id=""_idIndexMarker698""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.408.1"">комиссия за акцию ($0.0035 за акцию, тариф IBKR Pro Tiered) и дифференцированное проскальзывание в размере половины спреда (0.5¢ для наиболее ликвидных крупнейших ETF, 1¢ для отраслевых ETF и 2¢ по умолчанию для тематических и региональных ETF). </span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.408.2"">При анализе осуществимости горизонта для отбора вариантов периодичности используется контрольная линия издержек 5–15 базисных пунктов (б.п.) на одну сторону сделки. Анализ подтверждает, что месячные ценовые движения превышают издержки полного цикла сделки, равные 30 б.п., более чем в 90 % наблюдений; ежедневная торговля находится в серой зоне, </span><a id=""_idIndexMarker699""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.409.1"">где осуществимость зависит от силы сигнала и оборота портфеля.</span></li>",,,,,,,"strong,a",QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0175,175,p,6.3 Defining the trading setup > Decision schedule and admissible information > Cost model class and components,/*/*[2]/*/*[101],,176,135,"The setup notebook writes these choices to versioned YAML artifacts ( setup.yaml ) that downstream chapters consume programmatically. Changing the mapping from long-only to long/short would require setup_version: v2 and a new baseline checkpoint; parameter changes, such as adjusting top-N from 10 to 20, remain within v1 .","Ноутбук параметров торговли записывает эти решения в версионируемые артефакты YAML (setup.yaml), которые программно используются в последующих главах. Для изменения преобразования с только длинных позиций на длинные/короткие потребовались бы setup_version: v2 и новая контрольная точка базового варианта; изменения параметров, например увеличение top-N с 10 до 20, остаются в рамках v1.","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.410.1"">
     The setup notebook writes these choices to versioned YAML artifacts (
    </span>
    <code class=""inlineCode"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.411.1"">
      setup.yaml
     </span>
    </code>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.412.1"">
     ) that downstream chapters consume programmatically.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.412.2"">
     Changing the mapping from long-only to long/short would require
    </span>
    <code class=""inlineCode"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.413.1"">
      setup_version: v2
     </span>
    </code>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.414.1"">
     and a new baseline checkpoint; parameter changes, such as adjusting top-N from 10 to 20, remain within
    </span>
    <code class=""inlineCode"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.415.1"">
      v1
     </span>
    </code>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.416.1"">
     .
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.410.1"">Ноутбук параметров торговли записывает эти решения в версионируемые артефакты YAML (</span><code class=""inlineCode""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.411.1"">setup.yaml</span></code><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.412.1"">), которые программно используются в последующих главах. </span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.412.2"">Для изменения преобразования с только длинных позиций на длинные/короткие потребовались бы </span><code class=""inlineCode""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.413.1"">setup_version: v2 </span></code><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.414.1"">и новая контрольная точка базового варианта; изменения параметров, например увеличение top-N с 10 до 20, остаются в рамках </span><code class=""inlineCode""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.415.1"">v1</span></code><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.416.1"">.</span></p>",,,,,,,code,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0176,176,h2,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[102],_idParaDest-281,176,135,When a change requires a new setup version,Когда изменение требует новой версии параметров торговли,"<h2 xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""heading-2"" id=""_idParaDest-281"">
    <a id=""_idTextAnchor273"">
    </a>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.417.1"">
     When a change requires a new setup version
    </span>
   </h2>
   ","<h2 xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""heading-2"" id=""_idParaDest-281""><a id=""_idTextAnchor273""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.417.1"">Когда изменение требует новой версии параметров торговли</span></h2>",,,,,,,a,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0177,177,p,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[103],,176,135,Treat the trading setup as versioned. Bump the setup version on any change that alters the strategy’s decision-time meaning or shifts its dominant frictions and constraints. Parameter tuning stays within a setup; changes to mechanics define a new setup. A change is a new setup version if it changes at least one of:,"Рассматривайте параметры торговли как версионируемый объект. Повышайте номер версии при любом изменении, которое меняет интерпретацию стратегии в момент принятия решения либо её преобладающие рыночные трения и ограничения. Настройка параметров выполняется в рамках одной версии; изменения торгового механизма определяют новую версию. Изменение требует новой версии параметров торговли, если затрагивает хотя бы один из следующих элементов:","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.418.1"">
     Treat the trading
    </span>
    <a id=""_idIndexMarker700"">
    </a>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.419.1"">
     setup as versioned.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.419.2"">
     Bump the setup version on any change that alters the strategy’s decision-time meaning or shifts its dominant frictions and constraints.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.419.3"">
     Parameter tuning stays within a setup; changes to mechanics define a new setup.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.419.4"">
     A change is a new setup version if it changes at least one of:
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.418.1"">Рассматривайте параметры торговли как версионируемый объект. Повышайте номер версии при любом изменении, которое меняет интерпретацию стратегии в момент принятия решения либо её преобладающие рыночные трения и ограничения. Настройка параметров выполняется в рамках одной версии; изменения торгового механизма определяют новую версию. Изменение требует новой версии параметров торговли, если затрагивает хотя бы один из следующих элементов:</span><a id=""_idIndexMarker700""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.419.1""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.419.2""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.419.3""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.419.4""/></p>",,,,,,,a,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0178,178,li,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[104]/*[1],,176,135,"Universe or tradability rules , for example, eligibility, membership mechanics, instrument scope.","Совокупность активов или правила торгуемости, например критерии включения, механизм изменения состава, охват инструментов.","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.420.1"">
       Universe or tradability rules
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.421.1"">
      , for example, eligibility, membership mechanics, instrument scope.
     </span>
    </li>
    ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.420.1"">Совокупность активов или правила торгуемости</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.421.1"">, например критерии включения, механизм изменения состава, охват инструментов.</span></li>",,,,,,,strong,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0179,179,li,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[104]/*[2],,176,135,"Decision schedule or admissible information , for example, rebalance snapshot, cadence, execution delay, and input availability rules.","График принятия решений или допустимая информация, например момент снимка для ребалансировки, периодичность, задержка исполнения и правила доступности входных данных.","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.422.1"">
       Decision schedule or admissible information
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.423.1"">
      , for example, rebalance snapshot, cadence, execution delay, and input availability rules.
     </span>
    </li>
    ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.422.1"">График принятия решений или допустимая информация</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.423.1"">, например момент снимка для ребалансировки, периодичность, задержка исполнения и правила доступности входных данных.</span></li>",,,,,,,strong,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0180,180,li,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[104]/*[3],,176,135,"Score-to-trade mapping at the level of state space, entry or exit form, sizing normalization, or order timing.","Преобразование оценки модели в сделку на уровне пространства состояний, способа входа или выхода, нормализации размера позиции либо времени размещения заявок.","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.424.1"">
       Score-to-trade mapping
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.425.1"">
      at the level of state space, entry or exit form, sizing normalization, or order timing.
     </span>
    </li>
    ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.424.1"">Преобразование оценки модели в сделку </span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.425.1"">на уровне пространства состояний, способа входа или выхода, нормализации размера позиции либо времени размещения заявок.</span></li>",,,,,,,strong,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0181,181,li,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[104]/*[4],,176,135,"Constraint regime , such as binding exposure/leverage limits, concentration rules, capacity or liquidity constraints, action-changing overlays.","Режим ограничений, например обязательные лимиты подверженности риску или кредитного плеча, правила концентрации, ограничения ёмкости стратегии или ликвидности, а также дополнительные механизмы, изменяющие торговые действия.","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.426.1"">
       Constraint regime
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.427.1"">
      , such as binding exposure/leverage limits, concentration rules, capacity or liquidity constraints, action-changing overlays.
     </span>
    </li>
    ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.426.1"">Режим ограничений</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.427.1"">, например обязательные лимиты подверженности риску или кредитного плеча, правила концентрации, ограничения ёмкости стратегии или ликвидности, а также дополнительные механизмы, изменяющие торговые действия.</span></li>",,,,,,,strong,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0182,182,li,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[104]/*[5],,176,135,"Cost model class or included components , for example, adding funding or roll mechanics, or changing the slippage model in a way that affects feasibility.","Класс модели издержек или включённые компоненты, например добавление механизма выплат по ставке финансирования или роллирования либо изменение модели проскальзывания, влияющее на осуществимость.","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.428.1"">
       Cost model class or included components
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.429.1"">
      , for example, adding funding or roll mechanics, or changing the slippage model in a way that affects feasibility.
     </span>
    </li>
   ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.428.1"">Класс модели издержек или включённые компоненты</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.429.1"">, например добавление механизма выплат по ставке финансирования или роллирования либо изменение модели проскальзывания, влияющее на осуществимость.</span></li>",,,,,,,strong,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
CH06,CH06-B0183,183,p,6.3 Defining the trading setup > When a change requires a new setup version,/*/*[2]/*/*[105],,176,135,"To keep this boundary unambiguous, separate mechanics from parameters :","Чтобы эта граница была однозначной, отделяйте торговый механизм от параметров:","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.430.1"">
     To keep this boundary unambiguous, separate
    </span>
    <strong class=""keyWord"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.431.1"">
      mechanics
     </span>
    </strong>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.432.1"">
     from
    </span>
    <strong class=""keyWord"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.433.1"">
      parameters
     </span>
    </strong>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.434.1"">
     :
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.430.1"">Чтобы эта граница была однозначной, отделяйте </span><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.431.1"">торговый механизм </span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.432.1"">от </span><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.433.1"">параметров</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.434.1"">:</span></p>",,,,,,,strong,QA_PASS,PASS,PASS,PASS,PASS,PASS,CH06-BATCH-005,Autonomous translation run CH06-B0161-B0200-20260816T184256Z,v0.1
