chapter_id,block_id,sequence_number,element_type,section_path,xhtml_path,source_element_id,pdf_physical_page,pdf_printed_page,english_text,russian_text,source_html,target_html,asset_ids,table_id,formula_id,code_id,link_ids,term_candidates,formatting_markers,translation_status,qa_semantic,qa_terminology,qa_numbers_code_links,qa_structure_formatting,qa_status,batch_id,notes,version
CH06,CH06-B0211,211,p,"6.4 Setting objectives and evaluation metrics > Three metric layers, each with a different role",/*/*[2]/*/*[118],,178,137,"Use model diagnostics to assess learnability, signal diagnostics to assess tradability under the mapping, and strategy outcomes to determine whether the declared setup produces economic value. Keep strategy outcomes “late-stage”: when they drive every micro-decision, the risk of overfitting to implementation details rises, masking a robust edge. We now turn to evaluating our target metrics in a time-series context.","Используйте диагностику модели для оценки обучаемости, диагностику сигнала — для оценки пригодности к торговле при данном преобразовании, а результаты стратегии — чтобы определить, создают ли заданные параметры торговли экономическую ценность. Оставляйте результаты стратегии на позднюю стадию: когда на их основании принимается каждое малое решение, возрастает риск переобучения на деталях реализации, скрывающего устойчивое преимущество. Теперь рассмотрим оценку целевых метрик в контексте временных рядов.","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.498.1"">
     Use model diagnostics to assess learnability, signal diagnostics to assess tradability under the mapping, and strategy outcomes to determine whether the declared setup produces economic value.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.498.2"">
     Keep strategy outcomes “late-stage”: when they drive every micro-decision, the risk of overfitting to implementation details rises, masking a robust edge.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.498.3"">
     We now turn to evaluating our target metrics in a time-series context.
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.498.1"">Используйте диагностику модели для оценки обучаемости, диагностику сигнала — для оценки пригодности к торговле при данном преобразовании, а результаты стратегии — чтобы определить, создают ли заданные параметры торговли экономическую ценность.</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.498.2""> Оставляйте результаты стратегии на позднюю стадию: когда на их основании принимается каждое малое решение, возрастает риск переобучения на деталях реализации, скрывающего устойчивое преимущество.</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.498.3""> Теперь рассмотрим оценку целевых метрик в контексте временных рядов.</span></p>",,,,,,,,QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
CH06,CH06-B0212,212,h1,6.5 Evaluation protocol for time series,/*/*[2]/*/*[119],_idParaDest-284,178,137,6.5 Evaluation protocol for time series,6.5 Протокол оценки для временных рядов,"<h1 xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""heading-1"" id=""_idParaDest-284"">
    <a id=""_idTextAnchor276"">
    </a>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.499.1"">
     6.5 Evaluation protocol for time series
    </span>
   </h1>
   ","<h1 xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""heading-1"" id=""_idParaDest-284""><a id=""_idTextAnchor276""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.499.1"">6.5 Протокол оценки для временных рядов</span></h1>",,,,,,,a,QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
CH06,CH06-B0213,213,p,6.5 Evaluation protocol for time series,/*/*[2]/*/*[120],,178,137,"Evaluation answers a simple question: how will a procedure learned from historical data behave on data it has not seen? We estimate this by testing decisions on data unavailable when those decisions were made. The notebook 01_cv_foundations illustrates these concepts using the ml4t-diagnostic library. The core discipline: separate selection from performance estimation, and enforce a fixed decision time so no future information leaks into training or simulation.","Оценка отвечает на простой вопрос: как процедура, обученная на исторических данных, поведёт себя на данных, которых она не видела? Мы оцениваем это, проверяя решения на данных, недоступных в момент их принятия. В ноутбуке 01_cv_foundations эти понятия иллюстрируются с помощью библиотеки ml4t-diagnostic. Главное правило: отделяйте отбор от оценки эффективности и фиксируйте момент принятия решения, чтобы информация из будущего не проникала в обучение или симуляцию.","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.500.1"">
     Evaluation answers a simple question: how will a procedure learned from historical data behave on data it has not seen?
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.500.2"">
     We estimate this by testing decisions on data unavailable when those decisions were made.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.500.3"">
     The notebook
    </span>
    <code class=""inlineCode"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.501.1"">
      01_cv_foundations
     </span>
    </code>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.502.1"">
     illustrates these concepts using the
    </span>
    <code class=""inlineCode"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.503.1"">
      ml4t-diagnostic
     </span>
    </code>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.504.1"">
     library.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.504.2"">
     The core discipline: separate selection from performance estimation, and enforce a fixed decision time so no future information leaks into training or simulation.
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.500.1"">Оценка отвечает на простой вопрос: как процедура, обученная на исторических данных, поведёт себя на данных, которых она не видела?</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.500.2""> Мы оцениваем это, проверяя решения на данных, недоступных в момент их принятия.</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.500.3""> В ноутбуке</span> <code class=""inlineCode""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.501.1"">01_cv_foundations</span></code><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.502.1""> эти понятия иллюстрируются с помощью библиотеки</span> <code class=""inlineCode""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.503.1"">ml4t-diagnostic</span></code>.<span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.504.1""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.504.2""> Главное правило: отделяйте отбор от оценки эффективности и фиксируйте момент принятия решения, чтобы информация из будущего не проникала в обучение или симуляцию.</span></p>",,,,,,,code,QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
CH06,CH06-B0214,214,h2,6.5 Evaluation protocol for time series > Data leakage and estimation bias,/*/*[2]/*/*[121],_idParaDest-285,178,137,Data leakage and estimation bias,Утечка информации и смещение оценки,"<h2 xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""heading-2"" id=""_idParaDest-285"">
    <a id=""_idTextAnchor277"">
    </a>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.505.1"">
     Data leakage and estimation bias
    </span>
   </h2>
   ","<h2 xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""heading-2"" id=""_idParaDest-285""><a id=""_idTextAnchor277""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.505.1"">Утечка информации и смещение оценки</span></h2>",,,,,,,a,QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
CH06,CH06-B0215,215,p,6.5 Evaluation protocol for time series > Data leakage and estimation bias,/*/*[2]/*/*[122],,178,137,"Look-ahead bias occurs when any component of the pipeline uses information that would not have been available at the time of the trading decision. It is the most dangerous form of data leakage because it produces spectacular backtest results that cannot be replicated in live trading. Look-ahead bias manifests in several forms in the context of time-series evaluation (in addition to source data problems like survivorship bias or point-in-time errors, as discussed in Chapters 2 and 4 ):","Смещение из-за использования будущей информации возникает, когда какой-либо компонент конвейера использует сведения, которые не были бы доступны в момент принятия торгового решения. Это наиболее опасная форма утечки информации: она даёт впечатляющие результаты бэктеста, которые невозможно воспроизвести в торговле в реальном режиме. При оценке временных рядов смещение из-за использования будущей информации проявляется в нескольких формах (помимо проблем с исходными данными, таких как смещение выживших или ошибки привязки к соответствующему моменту времени, рассмотренные в главах 2 и 4):","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
    <strong class=""keyWord"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.506.1"">
      Look-ahead bias
     </span>
    </strong>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.507.1"">
     occurs
    </span>
    <a id=""_idIndexMarker706"">
    </a>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.508.1"">
     when any
    </span>
    <a id=""_idIndexMarker707"">
    </a>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.509.1"">
     component of the pipeline uses information that would not have been available at the time of the trading decision.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.509.2"">
     It is the most dangerous form of data
    </span>
    <a id=""_idIndexMarker708"">
    </a>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.510.1"">
     leakage because it produces spectacular backtest results that cannot be replicated in live trading.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.510.2"">
     Look-ahead bias manifests in several forms in the context of time-series evaluation (in addition to source data problems like survivorship bias or point-in-time errors, as discussed in
    </span>
    <em class=""italic"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.511.1"">
      Chapters 2
     </span>
    </em>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.512.1"">
     and
    </span>
    <em class=""italic"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.513.1"">
      4
     </span>
    </em>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.514.1"">
     ):
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.506.1"">Смещение из-за использования будущей информации</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.507.1""> возникает,</span><a id=""_idIndexMarker706""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.508.1""> когда какой-либо</span><a id=""_idIndexMarker707""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.509.1""> компонент конвейера использует сведения, которые не были бы доступны в момент принятия торгового решения.</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.509.2""> Это наиболее опасная форма</span><a id=""_idIndexMarker708""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.510.1""> утечки информации: она даёт впечатляющие результаты бэктеста, которые невозможно воспроизвести в торговле в реальном режиме.</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.510.2""> При оценке временных рядов смещение из-за использования будущей информации проявляется в нескольких формах (помимо проблем с исходными данными, таких как смещение выживших или ошибки привязки к соответствующему моменту времени, рассмотренные в</span><em class=""italic""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.511.1""> главах 2</span></em><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.512.1""> и</span><em class=""italic""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.513.1""> 4):</span></em><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.514.1""/></p>",,,,,,,"strong,em,a",QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
CH06,CH06-B0216,216,li,6.5 Evaluation protocol for time series > Data leakage and estimation bias,/*/*[2]/*/*[123]/*[1],,178,137,"Label leakage: Using future returns in the same observation’s features (for example, computing 5-day-forward returns and accidentally including next-day returns in a feature).","Утечка целевой метки: использование будущей доходности в признаках того же наблюдения (например, расчёт доходности за последующие 5 дней с ошибочным включением доходности за следующий день в состав признака).","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.515.1"">
       Label leakage:
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.516.1"">
      Using
     </span>
     <a id=""_idIndexMarker709"">
     </a>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.517.1"">
      future returns in the same observation’s features (for example, computing 5-day-forward returns and accidentally including next-day returns in a feature).
     </span>
    </li>
    ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.515.1"">Утечка целевой метки:</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.516.1""> использование</span><a id=""_idIndexMarker709""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.517.1""> будущей доходности в признаках того же наблюдения (например, расчёт доходности за последующие 5 дней с ошибочным включением доходности за следующий день в состав признака).</span></li>",,,,,,,"strong,a",QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
CH06,CH06-B0217,217,li,6.5 Evaluation protocol for time series > Data leakage and estimation bias,/*/*[2]/*/*[123]/*[2],,178,137,"Standardization leakage: For derived features, computing inputs on the full dataset, instead of the training set alone. For example, using the mean and standard deviation to compute z-scores from the full data may reveal a distribution shift during the validation period.","Утечка при стандартизации: для производных признаков входные значения вычисляются по всему набору данных, а не только по обучающей выборке. Например, использование среднего значения и стандартного отклонения по всем данным для расчёта z-оценок может выдать информацию о сдвиге распределения в период проверки.","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.518.1"">
       Standardization leakage:
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.519.1"">
      For derived features, computing inputs on the full dataset, instead of
     </span>
     <a id=""_idIndexMarker710"">
     </a>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.520.1"">
      the training set alone.
     </span>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.520.2"">
      For example, using the mean and standard deviation to compute z-scores from the full data may reveal a distribution shift during the validation period.
     </span>
    </li>
    ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.518.1"">Утечка при стандартизации:</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.519.1""> для производных признаков входные значения вычисляются по всему набору данных, а не только</span><a id=""_idIndexMarker710""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.520.1""> по обучающей выборке.</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.520.2""> Например, использование среднего значения и стандартного отклонения по всем данным для расчёта z-оценок может выдать информацию о сдвиге распределения в период проверки.</span></li>",,,,,,,"strong,a",QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
CH06,CH06-B0218,218,li,6.5 Evaluation protocol for time series > Data leakage and estimation bias,/*/*[2]/*/*[123]/*[3],,178,137,"Threshold leakage: Setting thresholds using statistics computed from validation or test data. For example, choosing “enter when the z-score exceeds 2.0” after observing that 2.0 maximizes returns on the test period embeds future information in the trading rule.","Утечка при выборе порога: пороговые значения задаются по статистикам, рассчитанным на проверочных или тестовых данных. Например, если, увидев, что на тестовом периоде порог 2,0 максимизирует доходность, выбрать правило «входить в позицию, когда z-оценка превышает 2,0», то в торговое правило будет встроена информация из будущего.","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList"">
     <strong class=""keyWord"">
      <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.521.1"">
       Threshold leakage:
      </span>
     </strong>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.522.1"">
      Setting
     </span>
     <a id=""_idIndexMarker711"">
     </a>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.523.1"">
      thresholds using statistics computed from validation or test data.
     </span>
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.523.2"">
      For example, choosing “enter when the z-score exceeds 2.0” after observing that 2.0 maximizes returns on the test period embeds future information in the trading rule.
     </span>
    </li>
   ","<li xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""bulletList""><strong class=""keyWord""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.521.1"">Утечка при выборе порога:</span></strong><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.522.1""> пороговые значения задаются</span><a id=""_idIndexMarker711""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.523.1""> по статистикам, рассчитанным на проверочных или тестовых данных.</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.523.2""> Например, если, увидев, что на тестовом периоде порог 2,0 максимизирует доходность, выбрать правило «входить в позицию, когда z-оценка превышает 2,0», то в торговое правило будет встроена информация из будущего.</span></li>",,,,,,,"strong,a",QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
CH06,CH06-B0219,219,p,6.5 Evaluation protocol for time series > Data leakage and estimation bias,/*/*[2]/*/*[124],,178,137,"Every component of the ML pipeline must respect point-in-time constraints: labels ( Chapter 7 ), features ( Chapters 8-10 ), validation splits, and signal calibration. A backtest that assumes access to information before it was knowable produces fictional performance.","Каждый компонент ML-конвейера должен соблюдать ограничения доступности на соответствующий момент времени: целевые метки (глава 7), признаки (главы 8–10), разбиения для проверки и калибровка сигнала. Бэктест, предполагающий доступ к информации до того, как она могла стать известна, показывает вымышленные результаты.","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.524.1"">
     Every component of the ML pipeline must respect point-in-time constraints: labels (
    </span>
    <em class=""italic"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.525.1"">
      Chapter 7
     </span>
    </em>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.526.1"">
     ), features (
    </span>
    <em class=""italic"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.527.1"">
      Chapters 8-10
     </span>
    </em>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.528.1"">
     ), validation splits, and signal calibration.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.528.2"">
     A backtest that assumes access to information before it was knowable produces fictional performance.
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.524.1"">Каждый компонент ML-конвейера должен соблюдать ограничения доступности на соответствующий момент времени: целевые метки</span><em class=""italic""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.525.1""> (глава 7),</span></em><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.526.1""> признаки</span><em class=""italic""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.527.1""> (главы 8–10),</span></em><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.528.1""> разбиения для проверки и калибровка сигнала.</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.528.2""> Бэктест, предполагающий доступ к информации до того, как она могла стать известна, показывает вымышленные результаты.</span></p>",,,,,,,em,QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
CH06,CH06-B0220,220,h2,6.5 Evaluation protocol for time series > From k-fold cross-validation to time series evaluation,/*/*[2]/*/*[125],_idParaDest-286,178,137,From k-fold cross-validation to time series evaluation,От k-блочной перекрёстной проверки к оценке временных рядов,"<h2 xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""heading-2"" id=""_idParaDest-286"">
    <a id=""_idTextAnchor278"">
    </a>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.529.1"">
     From k-fold cross-validation to time series evaluation
    </span>
   </h2>
   ","<h2 xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""heading-2"" id=""_idParaDest-286""><a id=""_idTextAnchor278""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.529.1"">От k-блочной перекрёстной проверки к оценке временных рядов</span></h2>",,,,,,,a,QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
CH06,CH06-B0221,221,p,6.5 Evaluation protocol for time series > From k-fold cross-validation to time series evaluation,/*/*[2]/*/*[126],,178,137,"Standard k-fold cross-validation trains on, say, 80% of randomly selected observations and validates on the remaining 20%, repeating k times (Kohavi, 1995). This works when observations are IID, which implies they are exchangeable draws from a stable distribution. Financial time series break that assumption in two ways:","Стандартная k-блочная перекрёстная проверка обучает модель, например, на 80 % случайно выбранных наблюдений и проверяет её на оставшихся 20 %, повторяя процедуру k раз (Kohavi, 1995). Такой подход работает, когда наблюдения являются IID, то есть представляют собой взаимозаменяемые реализации из устойчивого распределения. Финансовые временные ряды нарушают это предположение по двум причинам:","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal"">
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.530.1"">
     Standard
    </span>
    <em class=""italic"">
     <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.531.1"">
      k-fold cross-validation
     </span>
    </em>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.532.1"">
     trains
    </span>
    <a id=""_idIndexMarker712"">
    </a>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.533.1"">
     on, say, 80% of randomly selected observations and validates on the remaining 20%, repeating k times (Kohavi, 1995).
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.533.2"">
     This works when observations are IID, which implies they are exchangeable draws from a stable distribution.
    </span>
    <span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.533.3"">
     Financial time series break that assumption in two ways:
    </span>
   </p>
   ","<p xmlns=""http://www.w3.org/1999/xhtml"" xmlns:epub=""http://www.idpf.org/2007/ops"" class=""normal""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.530.1"">Стандартная</span><em class=""italic""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.531.1""> k-блочная перекрёстная проверка</span></em><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.532.1""> обучает модель,</span><a id=""_idIndexMarker712""/><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.533.1""> например, на 80 % случайно выбранных наблюдений и проверяет её на оставшихся 20 %, повторяя процедуру k раз (Kohavi, 1995).</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.533.2""> Такой подход работает, когда наблюдения являются IID, то есть представляют собой взаимозаменяемые реализации из устойчивого распределения.</span><span xmlns=""http://www.w3.org/1999/xhtml"" class=""koboSpan"" id=""kobo.533.3""> Финансовые временные ряды нарушают это предположение по двум причинам:</span></p>",,,,,,,"em,a",QA_PASS,PASS,PASS,PASS,PASS,QA_PASS,CH06-BATCH-006,Autonomous translation run CH06-B0201-B0240-20260816T205743Z; integrator correction cycle 1; all QA gates PASS.,v0.1
